sequence_id,label,reviewed,afp_type,medoid_type1_id,medoid_type2_id,medoid_type3_id,medoid_type4_id,medoid_afgp_id,medoid_type1_score,medoid_type1_identity,medoid_type1_coverage,medoid_type1_gap_rate,medoid_type2_score,medoid_type2_identity,medoid_type2_coverage,medoid_type2_gap_rate,medoid_type3_score,medoid_type3_identity,medoid_type3_coverage,medoid_type3_gap_rate,medoid_type4_score,medoid_type4_identity,medoid_type4_coverage,medoid_type4_gap_rate,medoid_afgp_score,medoid_afgp_identity,medoid_afgp_coverage,medoid_afgp_gap_rate,medoid_top1_type,medoid_top1_identity,medoid_delta_top1_top2_ident,medoid_top1_type_by_score,medoid_delta_top1_top2_score
Q92148,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-190.5,0.6373626373626373,0.1766990291262136,0.0,-150.0,0.5751633986928104,0.2970873786407767,0.0,-193.5,0.7936507936507936,0.12233009708737864,0.0,-162.0,0.6209677419354839,0.2407766990291262,0.0,-333.0,0.3302752293577982,0.8466019417475729,0.0,type3,0.7936507936507936,0.1562881562881563,type2,12.0
Q92155,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-160.5,0.5934065934065934,0.2,0.0,-145.5,0.5851851851851851,0.2967032967032967,0.0,-171.0,0.671875,0.14065934065934066,0.0,-117.0,0.6638655462184874,0.26153846153846155,0.0,-354.0,0.32460732984293195,0.8395604395604396,0.0,type3,0.671875,0.008009453781512632,type4,28.5
Q92162,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-134.5,0.6835443037974683,0.19899244332493704,0.0,-118.0,0.5342465753424658,0.3677581863979849,0.0,-136.0,0.765625,0.16120906801007556,0.0,-101.5,0.7064220183486238,0.27455919395465994,0.0,-337.0,0.3314917127071823,0.9118387909319899,0.0,type3,0.765625,0.05920298165137616,type4,16.5
Q94S78,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-129.0,0.6410256410256411,0.20526315789473684,0.0,-100.5,0.5286624203821656,0.4131578947368421,0.0,-135.0,0.6875,0.16842105263157894,0.0,-105.0,0.5964912280701754,0.3,0.0,-285.0,0.3976945244956772,0.9131578947368421,0.0,type3,0.6875,0.04647435897435892,type2,4.5
Q94SA4,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-120.0,0.6136363636363636,0.23157894736842105,0.0,-103.5,0.54,0.39473684210526316,0.0,-132.0,0.7966101694915254,0.15526315789473685,0.0,-108.0,0.5555555555555556,0.3078947368421053,0.0,-274.5,0.37534246575342467,0.9605263157894737,0.0,type3,0.7966101694915254,0.18297380585516176,type2,4.5
Q94SJ5,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-135.0,0.6097560975609756,0.21578947368421053,0.0,-103.5,0.541095890410959,0.38421052631578945,0.0,-133.5,0.6935483870967742,0.1631578947368421,0.0,-111.0,0.5294117647058824,0.3131578947368421,0.0,-295.5,0.3593314763231198,0.9447368421052632,0.0,type3,0.6935483870967742,0.08379228953579865,type2,7.5
Q94T21,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-115.5,0.6043956043956044,0.2394736842105263,0.0,-102.0,0.5797101449275363,0.3631578947368421,0.0,-133.5,0.65625,0.16842105263157894,0.0,-106.5,0.5867768595041323,0.31842105263157894,0.0,-264.0,0.4109195402298851,0.9157894736842105,0.0,type3,0.65625,0.05185439560439564,type2,4.5
Q94T42,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-118.5,0.6363636363636364,0.23157894736842105,0.0,-106.5,0.5555555555555556,0.37894736842105264,0.0,-132.0,0.71875,0.16842105263157894,0.0,-106.5,0.5454545454545454,0.31842105263157894,0.0,-283.5,0.37254901960784315,0.9394736842105263,0.0,type3,0.71875,0.08238636363636365,type2,0.0
Q94T68,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-126.0,0.6162790697674418,0.22631578947368422,0.0,-105.0,0.5135135135135135,0.3894736842105263,0.0,-135.0,0.6875,0.16842105263157894,0.0,-114.0,0.5714285714285714,0.29473684210526313,0.0,-297.0,0.37790697674418605,0.9052631578947369,0.0,type3,0.6875,0.07122093023255816,type2,9.0
Q94TE4,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-127.0,0.6794871794871795,0.20580474934036938,0.0,-101.5,0.5673758865248227,0.3720316622691293,0.0,-134.5,0.6875,0.16886543535620052,0.0,-107.5,0.5737704918032787,0.32189973614775724,0.0,-286.0,0.35772357723577236,0.9736147757255936,0.0,type3,0.6875,0.008012820512820484,type2,6.0
Q94TI3,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-123.5,0.632183908045977,0.23015873015873015,0.0,-105.5,0.5131578947368421,0.4021164021164021,0.0,-138.5,0.7096774193548387,0.164021164021164,0.0,-105.5,0.6052631578947368,0.30158730158730157,0.0,-275.0,0.38268156424581007,0.9470899470899471,0.0,type3,0.7096774193548387,0.07749351130886173,type2,0.0
Q95910,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-102.5,0.6136363636363636,0.25507246376811593,0.0,-84.5,0.5785714285714286,0.4057971014492754,0.0,-111.5,0.6825396825396826,0.1826086956521739,0.0,-90.5,0.5327868852459017,0.3536231884057971,0.0,-275.0,0.411214953271028,0.9304347826086956,0.0,type3,0.6825396825396826,0.06890331890331891,type2,6.0
Q95912,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-35.5,0.41304347826086957,0.8363636363636363,0.0,-53.5,0.5576923076923077,0.9454545454545454,0.0,-20.5,0.4634146341463415,0.7454545454545455,0.0,-38.5,0.5555555555555556,0.8181818181818182,0.0,-364.0,0.6363636363636364,1.0,0.0,afgp,0.6363636363636364,0.07867132867132864,type3,15.0
Q95913,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-63.0,0.5168539325842697,0.3920704845814978,0.0,-64.5,0.3931034482758621,0.6387665198237885,0.0,-67.5,0.6551724137931034,0.2555066079295154,0.0,-57.0,0.5445544554455446,0.44493392070484583,0.0,-268.5,0.5231481481481481,0.9515418502202643,0.0,type3,0.6551724137931034,0.11061795834755883,type4,6.0
Q95916,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-37.5,0.3787878787878788,0.673469387755102,0.0,-42.0,0.5189873417721519,0.8061224489795918,0.0,-37.5,0.40384615384615385,0.5306122448979592,0.0,-40.5,0.4852941176470588,0.6938775510204082,0.0,-337.5,0.5612244897959183,1.0,0.0,afgp,0.5612244897959183,0.042237148023766435,type1,0.0
Q95917,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-155.0,0.6555555555555556,0.19607843137254902,0.0,-134.0,0.5915492957746479,0.3093681917211329,0.0,-173.0,0.71875,0.1394335511982571,0.0,-135.5,0.6,0.26143790849673204,0.0,-281.0,0.3778337531486146,0.8649237472766884,0.0,type3,0.71875,0.06319444444444444,type2,1.5
Q95918,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-217.0,0.7666666666666667,0.1468189233278956,0.0,-190.0,0.6118421052631579,0.24796084828711257,0.0,-236.5,0.7936507936507936,0.10277324632952692,0.0,-182.5,0.775,0.19575856443719414,0.0,-284.5,0.3390151515151515,0.8613376835236541,0.0,type3,0.7936507936507936,0.018650793650793585,type4,7.5
Q95920,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-126.0,0.611764705882353,0.2236842105263158,0.0,-112.5,0.5135135135135135,0.3894736842105263,0.0,-130.5,0.7419354838709677,0.1631578947368421,0.0,-108.0,0.5982905982905983,0.3078947368421053,0.0,-288.0,0.37746478873239436,0.9342105263157895,0.0,type3,0.7419354838709677,0.13017077798861476,type4,4.5
Q96183,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-73.5,0.43820224719101125,0.3869565217391304,0.0,-58.5,0.5163934426229508,0.5304347826086957,0.0,-66.0,0.6724137931034483,0.25217391304347825,0.0,-63.0,0.5242718446601942,0.44782608695652176,0.0,-310.5,0.42410714285714285,0.9739130434782609,0.0,type3,0.6724137931034483,0.14814194844325412,type2,4.5
Q98875,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-92.0,0.4044943820224719,0.3531746031746032,0.0,-74.0,0.4041095890410959,0.5793650793650794,0.0,-80.0,0.578125,0.25396825396825395,0.0,-69.5,0.5092592592592593,0.42857142857142855,0.0,-321.5,0.3877551020408163,0.9722222222222222,0.0,type3,0.578125,0.0688657407407407,type4,4.5
Q98876,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-92.0,0.5176470588235295,0.3079710144927536,0.0,-66.5,0.5071428571428571,0.5072463768115942,0.0,-89.0,0.625,0.2318840579710145,0.0,-77.0,0.5178571428571429,0.4057971014492754,0.0,-318.5,0.40310077519379844,0.9347826086956522,0.0,type3,0.625,0.1071428571428571,type2,10.5
Q98877,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-95.5,0.45454545454545453,0.3117408906882591,0.0,-65.5,0.4626865671641791,0.5425101214574899,0.0,-86.5,0.5625,0.2591093117408907,0.0,-73.0,0.4909090909090909,0.44534412955465585,0.0,-350.5,0.3684210526315789,0.9230769230769231,0.0,type3,0.5625,0.0715909090909091,type2,7.5
Q98879,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-80.5,0.5694444444444444,0.288,0.0,-73.0,0.488,0.5,0.0,-88.0,0.5714285714285714,0.252,0.0,-65.5,0.5576923076923077,0.416,0.0,-344.5,0.33877551020408164,0.98,0.0,type3,0.5714285714285714,0.001984126984126977,type4,7.5
Q98893,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-709.0,0.945054945054945,0.05394190871369295,0.0,-662.5,0.8098159509202454,0.09662122110254891,0.0,-749.5,1.0,0.03793716656787196,0.0,-682.0,0.8870967741935484,0.07350326022525193,0.0,-508.0,0.45529573590096284,0.4309425014819206,0.0,type3,1.0,0.05494505494505497,afgp,154.5
Q98894,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-161.0,0.6444444444444445,0.19230769230769232,0.0,-135.5,0.5761589403973509,0.32264957264957267,0.0,-168.5,0.734375,0.13675213675213677,0.0,-144.5,0.631578947368421,0.24358974358974358,0.0,-312.5,0.3380281690140845,0.9102564102564102,0.0,type3,0.734375,0.08993055555555551,type2,9.0
Q98895,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-171.0,0.6333333333333333,0.19148936170212766,0.0,-132.0,0.5512820512820513,0.33191489361702126,0.0,-171.0,0.71875,0.13617021276595745,0.0,-136.5,0.6198347107438017,0.2574468085106383,0.0,-312.0,0.3566084788029925,0.8531914893617021,0.0,type3,0.71875,0.0854166666666667,type2,4.5
Q98993,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-273.5,0.6333333333333333,0.12931034482758622,0.0,-234.5,0.6012658227848101,0.22701149425287356,0.0,-272.0,0.84375,0.09195402298850575,0.0,-227.0,0.743801652892562,0.17385057471264367,0.0,-372.5,0.30727272727272725,0.7902298850574713,0.0,type3,0.84375,0.09994834710743805,type4,7.5
Q98SI1,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-127.5,0.45054945054945056,0.2765957446808511,0.0,-91.5,0.5069444444444444,0.4376899696048632,0.0,-117.0,0.6451612903225806,0.1884498480243161,0.0,-87.0,0.5779816513761468,0.331306990881459,0.0,-348.0,0.32450331125827814,0.9179331306990881,0.0,type3,0.6451612903225806,0.06717963894643386,type4,4.5
Q98SV1,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-128.5,0.5222222222222223,0.2452316076294278,0.0,-98.5,0.4968152866242038,0.42779291553133514,0.0,-136.0,0.6349206349206349,0.17166212534059946,0.0,-110.5,0.5565217391304348,0.3133514986376022,0.0,-367.0,0.3069908814589666,0.896457765667575,0.0,type3,0.6349206349206349,0.0783988957902001,type2,12.0
Q98SW2,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-292.0,0.7333333333333333,0.1174934725848564,0.0,-259.0,0.660377358490566,0.20757180156657964,0.0,-314.5,0.8095238095238095,0.08224543080939947,0.0,-263.5,0.7154471544715447,0.16057441253263707,0.0,-380.5,0.31022530329289427,0.7532637075718016,0.0,type3,0.8095238095238095,0.07619047619047625,type2,4.5
Q98TA8,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-48.0,0.3088235294117647,0.6181818181818182,0.0,-51.0,0.47560975609756095,0.7454545454545455,0.0,-37.5,0.4032258064516129,0.5636363636363636,0.0,-30.0,0.5,0.7272727272727273,0.0,-370.5,0.40186915887850466,0.9727272727272728,0.0,type4,0.5,0.024390243902439046,type4,7.5
Q98TR3,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-430.5,0.9230769230769231,0.0829535095715588,0.0,-393.0,0.7421383647798742,0.14494074749316319,0.0,-462.0,0.921875,0.05834092980856882,0.0,-409.5,0.8387096774193549,0.11303555150410209,0.0,-411.0,0.34104046242774566,0.6308113035551504,0.0,type1,0.9230769230769231,0.0012019230769231282,type2,16.5
Q98TT6,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-53.5,0.3,0.625,0.0,-49.0,0.47619047619047616,0.75,0.0,-26.5,0.5087719298245614,0.5089285714285714,0.0,-40.0,0.4675324675324675,0.6875,0.0,-362.5,0.4642857142857143,1.0,0.0,type3,0.5087719298245614,0.03258145363408527,type3,13.5
Q98UF6,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-69.5,0.4594594594594595,0.3627450980392157,0.0,-54.5,0.47540983606557374,0.5980392156862745,0.0,-69.5,0.5535714285714286,0.27450980392156865,0.0,-44.0,0.5045045045045045,0.5441176470588235,0.0,-360.5,0.3604060913705584,0.9656862745098039,0.0,type3,0.5535714285714286,0.049066924066924145,type4,10.5
Q9B9Z1,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-129.0,0.6705882352941176,0.2135678391959799,0.0,-112.5,0.5436241610738255,0.3743718592964824,0.0,-142.5,0.671875,0.16080402010050251,0.0,-115.5,0.5932203389830508,0.2964824120603015,0.0,-276.0,0.3763440860215054,0.9346733668341709,0.0,type3,0.671875,0.0012867647058824039,type2,3.0
Q9BA02,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-122.5,0.5777777777777777,0.2356020942408377,0.0,-101.5,0.6230769230769231,0.3403141361256545,0.0,-139.0,0.65625,0.16753926701570682,0.0,-106.0,0.5537190082644629,0.31675392670157065,0.0,-266.5,0.3696808510638298,0.9842931937172775,0.0,type3,0.65625,0.033173076923076916,type2,4.5
Q9DD33,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-76.0,0.4111111111111111,0.4147465437788018,0.0,-61.0,0.5126050420168067,0.5483870967741935,0.0,-58.0,0.6610169491525424,0.271889400921659,0.0,-56.5,0.48623853211009177,0.5023041474654378,0.0,-370.0,0.3051643192488263,0.9815668202764977,0.0,type3,0.6610169491525424,0.1484119071357357,type4,1.5
Q9DD49,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-45.5,0.2345679012345679,0.9,0.0,-47.0,0.3953488372093023,0.9555555555555556,0.0,-24.5,0.47058823529411764,0.5666666666666667,0.0,-33.5,0.43243243243243246,0.8222222222222222,0.0,-384.5,0.3181818181818182,0.9777777777777777,0.0,type3,0.47058823529411764,0.038155802861685184,type3,9.0
Q9DD65,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-55.5,0.3972602739726027,0.5104895104895105,0.0,-37.5,0.48148148148148145,0.7552447552447552,0.0,-48.0,0.4262295081967213,0.42657342657342656,0.0,-46.5,0.3877551020408163,0.6853146853146853,0.0,-361.5,0.3732394366197183,0.993006993006993,0.0,type2,0.48148148148148145,0.05525197328476017,type2,9.0
Q9DDU1,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-110.5,0.42528735632183906,0.30742049469964666,0.0,-91.0,0.5365853658536586,0.43462897526501765,0.0,-101.5,0.5873015873015873,0.2226148409893993,0.0,-91.0,0.45,0.42402826855123676,0.0,-367.0,0.32061068702290074,0.9257950530035336,0.0,type3,0.5873015873015873,0.050716221447928755,type2,0.0
Q9DE06,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-103.5,0.43333333333333335,0.313588850174216,0.0,-75.0,0.4791666666666667,0.5017421602787456,0.0,-94.5,0.609375,0.2229965156794425,0.0,-73.5,0.5727272727272728,0.3832752613240418,0.0,-361.5,0.3320754716981132,0.9233449477351916,0.0,type3,0.609375,0.03664772727272725,type4,1.5
Q9DFS4,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-154.0,0.5824175824175825,0.203125,0.0,-136.0,0.512987012987013,0.34375,0.0,-160.0,0.7580645161290323,0.13839285714285715,0.0,-133.0,0.6050420168067226,0.265625,0.0,-325.0,0.36486486486486486,0.8258928571428571,0.0,type3,0.7580645161290323,0.1530224993223096,type4,3.0
Q9DG10,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-104.0,0.4659090909090909,0.3087719298245614,0.0,-77.0,0.4722222222222222,0.5052631578947369,0.0,-90.5,0.6935483870967742,0.21754385964912282,0.0,-77.0,0.5495495495495496,0.3894736842105263,0.0,-359.0,0.3148148148148148,0.9473684210526315,0.0,type3,0.6935483870967742,0.14399883754722465,type2,0.0
Q9DGC9,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-43.5,0.4523809523809524,0.525,0.0,-43.5,0.43037974683544306,0.9875,0.0,-31.5,0.40816326530612246,0.6125,0.0,-33.0,0.5555555555555556,0.7875,0.0,-384.0,0.3684210526315789,0.95,0.0,type4,0.5555555555555556,0.1031746031746032,type3,1.5
Q9DGI3,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-46.5,0.32432432432432434,0.6915887850467289,0.0,-43.5,0.46236559139784944,0.8691588785046729,0.0,-33.0,0.5,0.48598130841121495,0.0,-30.0,0.4810126582278481,0.7383177570093458,0.0,-363.0,0.41904761904761906,0.9813084112149533,0.0,type3,0.5,0.01898734177215189,type4,3.0
Q9DGQ7,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-142.5,0.4943820224719101,0.23607427055702918,0.0,-117.0,0.5310344827586206,0.38461538461538464,0.0,-136.5,0.6935483870967742,0.16445623342175067,0.0,-94.5,0.635593220338983,0.3129973474801061,0.0,-394.5,0.29936305732484075,0.8328912466843501,0.0,type3,0.6935483870967742,0.05795516675779122,type4,22.5
Q9G0M4,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-133.5,0.6024096385542169,0.21842105263157896,0.0,-108.0,0.5379310344827586,0.3815789473684211,0.0,-133.5,0.7096774193548387,0.1631578947368421,0.0,-105.0,0.5454545454545454,0.31842105263157894,0.0,-297.0,0.3573407202216066,0.95,0.0,type3,0.7096774193548387,0.10726778080062183,type4,3.0
Q9I8E6,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-324.5,0.8681318681318682,0.10423825887743414,0.0,-291.5,0.66875,0.18327605956471935,0.0,-363.5,0.90625,0.07331042382588775,0.0,-297.5,0.7903225806451613,0.1420389461626575,0.0,-345.5,0.3408360128617363,0.7124856815578465,0.0,type3,0.90625,0.038118131868131844,type2,6.0
Q9I8P2,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-34.0,0.38028169014084506,0.7319587628865979,0.0,-44.5,0.5121951219512195,0.845360824742268,0.0,-26.5,0.43103448275862066,0.5979381443298969,0.0,-32.5,0.4861111111111111,0.7422680412371134,0.0,-367.0,0.38144329896907214,1.0,0.0,type2,0.5121951219512195,0.026084010840108418,type3,6.0
Q9I919,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-114.0,0.6179775280898876,0.2398921832884097,0.0,-109.5,0.5507246376811594,0.3719676549865229,0.0,-135.0,0.6774193548387096,0.16711590296495957,0.0,-108.0,0.5462184873949579,0.32075471698113206,0.0,-309.0,0.3502824858757062,0.954177897574124,0.0,type3,0.6774193548387096,0.059441826748822035,type4,1.5
Q9I9A3,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-123.5,0.6704545454545454,0.22391857506361323,0.0,-107.0,0.5517241379310345,0.36895674300254455,0.0,-141.5,0.7213114754098361,0.15521628498727735,0.0,-105.5,0.6576576576576577,0.2824427480916031,0.0,-327.5,0.32791327913279134,0.9389312977099237,0.0,type3,0.7213114754098361,0.050856929955290675,type4,1.5
Q9I9D3,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-43.5,0.26666666666666666,0.7894736842105263,0.0,-49.5,0.4470588235294118,0.8947368421052632,0.0,-25.5,0.4807692307692308,0.5473684210526316,0.0,-40.5,0.410958904109589,0.7684210526315789,0.0,-361.5,0.43157894736842106,1.0,0.0,type3,0.4807692307692308,0.033710407239818996,type3,15.0
Q9I9H4,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-88.0,0.4657534246575342,0.31877729257641924,0.0,-65.5,0.42142857142857143,0.611353711790393,0.0,-74.5,0.660377358490566,0.2314410480349345,0.0,-56.5,0.5384615384615384,0.45414847161572053,0.0,-359.5,0.3883495145631068,0.8995633187772926,0.0,type3,0.660377358490566,0.12191582002902757,type4,9.0
Q9I9M4,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-66.5,0.4935064935064935,0.37745098039215685,0.0,-60.5,0.452991452991453,0.5735294117647058,0.0,-68.0,0.5245901639344263,0.29901960784313725,0.0,-45.5,0.5188679245283019,0.5196078431372549,0.0,-345.5,0.4,0.9313725490196079,0.0,type3,0.5245901639344263,0.005722239406124374,type4,15.0
Q9I9N1,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-35.0,0.33783783783783783,0.7047619047619048,0.0,-51.5,0.40860215053763443,0.8857142857142857,0.0,-29.0,0.5094339622641509,0.5047619047619047,0.0,-36.5,0.3953488372093023,0.819047619047619,0.0,-362.0,0.3904761904761905,1.0,0.0,type3,0.5094339622641509,0.10083181172651651,type3,6.0
Q9I9N5,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-99.0,0.4606741573033708,0.3037542662116041,0.0,-84.0,0.4782608695652174,0.4709897610921502,0.0,-106.5,0.6181818181818182,0.18771331058020477,0.0,-78.0,0.5495495495495496,0.378839590443686,0.0,-345.0,0.3467153284671533,0.9351535836177475,0.0,type3,0.6181818181818182,0.06863226863226857,type4,6.0
Q9IA79,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-87.5,0.4044943820224719,0.3755274261603376,0.0,-66.5,0.5478260869565217,0.48523206751054854,0.0,-72.5,0.59375,0.270042194092827,0.0,-63.5,0.45132743362831856,0.4767932489451477,0.0,-335.0,0.4,0.9493670886075949,0.0,type3,0.59375,0.045923913043478315,type4,3.0
Q9IB86,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-171.5,0.5795454545454546,0.18924731182795698,0.0,-137.0,0.5793103448275863,0.3118279569892473,0.0,-173.0,0.71875,0.13763440860215054,0.0,-140.0,0.65,0.25806451612903225,0.0,-344.0,0.3532608695652174,0.7913978494623656,0.0,type3,0.71875,0.06874999999999998,type2,3.0
Q9IBD1,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-127.5,0.7692307692307693,0.2013274336283186,0.0,-138.0,0.5496688741721855,0.334070796460177,0.0,-163.5,0.734375,0.1415929203539823,0.0,-129.0,0.6,0.26548672566371684,0.0,-270.0,0.37192118226600984,0.8982300884955752,0.0,type1,0.7692307692307693,0.034855769230769273,type1,1.5
Q9IBE5,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-65.5,0.4358974358974359,0.3979591836734694,0.0,-50.5,0.4878048780487805,0.6275510204081632,0.0,-56.5,0.5573770491803278,0.3112244897959184,0.0,-40.0,0.5238095238095238,0.5357142857142857,0.0,-359.5,0.3544973544973545,0.9642857142857143,0.0,type3,0.5573770491803278,0.033567525370803986,type4,10.5
Q9IBF7,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-124.0,0.5764705882352941,0.23160762942779292,0.0,-100.0,0.6062992125984252,0.3460490463215259,0.0,-128.5,0.7049180327868853,0.16621253405994552,0.0,-107.5,0.6,0.3133514986376022,0.0,-347.5,0.3008356545961003,0.9782016348773842,0.0,type3,0.7049180327868853,0.09861882018846002,type2,7.5
Q9IBG1,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-124.5,0.6373626373626373,0.22524752475247525,0.0,-114.0,0.6071428571428571,0.3465346534653465,0.0,-135.0,0.7777777777777778,0.15594059405940594,0.0,-100.5,0.6724137931034483,0.2871287128712871,0.0,-298.5,0.36684782608695654,0.9108910891089109,0.0,type3,0.7777777777777778,0.1053639846743295,type4,13.5
Q9MIX8,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-141.0,0.5974025974025974,0.2026315789473684,0.0,-109.5,0.506578947368421,0.4,0.0,-133.5,0.71875,0.16842105263157894,0.0,-108.0,0.5508474576271186,0.3105263157894737,0.0,-298.5,0.37822349570200575,0.9184210526315789,0.0,type3,0.71875,0.12134740259740262,type4,1.5
Q9MIX9,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-47.5,0.4935064935064935,0.4476744186046512,0.0,-53.5,0.5283018867924528,0.6162790697674418,0.0,-52.0,0.5344827586206896,0.3372093023255814,0.0,-50.5,0.4782608695652174,0.5348837209302325,0.0,-331.0,0.46835443037974683,0.9186046511627907,0.0,type3,0.5344827586206896,0.006180871828236789,type1,3.0
Q9MIY0,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-212.0,0.7582417582417582,0.15016501650165018,0.0,-171.5,0.61875,0.264026402640264,0.0,-233.0,0.8095238095238095,0.10396039603960396,0.0,-194.0,0.6854838709677419,0.20462046204620463,0.0,-246.5,0.38866396761133604,0.8151815181518152,0.0,type3,0.8095238095238095,0.05128205128205132,type2,22.5
